,ClipID,Boredom,Engagement,Confusion,Frustration 
4143,3100782018.avi,3,2,0,0
4144,3100782019.avi,0,3,0,0
4145,3100782021.avi,1,3,0,0
4146,3100782022.avi,0,3,0,0
4147,3100782023.avi,0,3,0,0
4148,3100782024.avi,0,3,0,0
4149,3100782025.avi,0,3,0,0
4150,3100782026.avi,1,2,0,0
4151,3100782027.avi,0,3,0,0
4152,3100782028.avi,1,2,0,0
4153,3100782031.avi,1,2,0,0
4154,3100782032.avi,0,3,0,0
4155,3100782033.avi,2,3,0,0
4156,3100782035.avi,0,2,0,0
4157,3100782036.avi,1,2,0,0
4158,3100782037.avi,1,2,2,0
4159,3100782038.avi,0,3,0,0
4160,3100782039.avi,2,2,0,1
4161,3100782042.avi,0,3,2,2
4162,3100782043.avi,1,3,1,1
4163,3100782045.avi,0,3,0,0
4164,3100782046.avi,1,3,1,0
4165,3100782047.avi,0,3,0,0
4166,3100782049.avi,1,3,0,1
4167,3100782050.avi,1,2,2,1
4168,3100782053.avi,0,3,0,0
4169,3100782054.avi,0,2,0,0
4170,3100782055.avi,0,2,0,0
4171,3100782057.avi,0,3,0,0
4172,3100782058.avi,0,3,0,0
4173,3100782059.avi,1,2,1,0
4174,3100782061.avi,1,3,2,1
4175,3100782062.avi,0,3,0,0
4176,3100782063.avi,0,2,0,0
4177,3100782064.avi,0,3,0,0
4178,3100782065.avi,1,3,0,0
4179,3100782066.avi,0,3,1,0
4180,3100782067.avi,1,1,2,1
4181,3100782068.avi,0,3,2,0
4182,3100782069.avi,1,2,0,0
4183,3100782071.avi,0,2,0,0
4184,3100782072.avi,0,2,0,0
4185,3100791004.avi,1,3,0,0
4186,3100791006.avi,1,2,0,0
4187,3100791007.avi,3,2,0,0
4188,3100791008.avi,2,3,0,0
4189,3100791016.avi,1,2,0,0
4190,3100791018.avi,0,2,0,0
4191,3100791020.avi,2,3,0,0
4192,3100791021.avi,0,3,0,0
4193,3100791026.avi,0,3,0,0
4194,3100791028.avi,2,2,0,0
4195,3100791031.avi,0,3,0,0
4196,3100791033.avi,1,3,2,0
4197,3100791034.avi,1,3,0,0
4198,3100791035.avi,2,3,0,1
4199,3100791042.avi,0,3,0,0
4200,3100791044.avi,0,2,0,0
4201,3100791045.avi,0,3,0,0
4202,3100791046.avi,0,2,0,0
4203,3100791047.avi,0,3,0,0
4204,3100791049.avi,2,2,0,0
4205,3100791050.avi,0,2,1,0
4206,3100791052.avi,0,3,0,0
4207,3100791054.avi,0,2,0,0
4208,3100791056.avi,1,2,0,1
4209,3100791058.avi,2,1,1,1
4210,3100791059.avi,0,3,0,0
4211,3100791060.avi,0,3,0,0
4212,3100791061.avi,0,3,0,0
4213,3100791062.avi,1,2,1,0
4214,3100791063.avi,0,2,0,0
4215,3100791064.avi,1,3,0,0
4216,3100791065.avi,0,2,0,0
4217,3100791066.avi,1,2,0,1
4218,3100791067.avi,2,2,1,1
4219,3100791069.avi,2,2,0,0
4220,3100791070.avi,1,2,1,0
4221,3100791071.avi,1,3,0,0
4222,3100791072.avi,0,2,0,0
4223,3100791073.avi,1,2,0,0
4224,3100792002.avi,2,2,0,0
4225,3100792003.avi,0,2,0,0
4226,3100792004.avi,0,2,0,0
4227,3100792005.avi,1,2,0,0
4228,3100792006.avi,0,2,0,0
4229,3100792007.avi,0,3,0,0
4230,3100792008.avi,0,2,0,0
4231,3100792009.avi,0,2,0,0
4232,3100792010.avi,1,2,0,0
4233,3100792011.avi,1,2,0,0
4234,3100792013.avi,0,2,0,0
4235,3100792014.avi,0,3,1,0
4236,3100792015.avi,1,2,1,0
4237,3100792016.avi,1,2,0,0
4238,3100792019.avi,0,3,0,0
4239,3100792020.avi,0,2,0,0
4240,3100792021.avi,0,2,0,0
4241,3100792022.avi,1,2,0,0
4242,3100792023.avi,0,2,0,0
4243,3100792024.avi,1,2,1,0
4244,3100792025.avi,1,2,1,1
4245,3100792027.avi,1,3,0,0
4246,3100792028.avi,1,2,0,0
4247,3100792030.avi,2,2,0,0
4248,3100792031.avi,0,3,1,1
4249,3100792032.avi,0,2,1,0
4250,3100792033.avi,1,2,1,1
4251,3100792035.avi,0,2,0,0
4252,3100792036.avi,2,2,0,2
4253,3100792037.avi,1,2,0,0
4254,3100792038.avi,2,2,1,0
4255,3100792039.avi,0,2,0,0
4256,3100792040.avi,2,2,0,0
4257,3100792041.avi,0,2,0,0
4258,3100792042.avi,0,3,0,0
4259,3100792043.avi,0,2,0,0
4260,3100792044.avi,0,2,1,0
4261,3100792045.avi,2,1,1,1
4262,3100792046.avi,0,3,0,0
4263,3100792048.avi,0,3,0,0
4264,3100792050.avi,1,2,0,0
4265,3100792051.avi,0,2,0,0
4266,3100792052.avi,2,2,0,0
4267,3100792053.avi,1,2,0,0
4268,3100792057.avi,2,2,0,0
4269,3100792058.avi,1,2,1,1
4270,3100792060.avi,1,2,0,1
4271,3100792069.avi,1,2,1,1
4272,3100801006.avi,2,2,0,2
4273,3100802001.avi,0,3,0,0
4274,3100802028.avi,1,3,0,0
4275,3100811002.avi,0,2,0,0
4276,3100811018.avi,2,2,3,1
4277,3100811027.avi,1,2,1,2
4278,3100811034.avi,0,2,2,0
4279,3100811035.avi,2,2,0,0
4280,3100811036.avi,1,3,0,2
4281,3100811037.avi,2,2,0,0
4282,3100811038.avi,2,2,0,0
4283,3100811039.avi,2,2,0,0
4284,3100811040.avi,0,3,0,0
4285,3100811041.avi,0,3,0,0
4286,3100811042.avi,2,2,2,0
4287,3100811043.avi,1,2,0,0
4288,3100811045.avi,0,2,0,0
4289,3100811046.avi,0,2,0,0
4290,3100811047.avi,2,2,3,0
4291,3100811050.avi,0,3,0,0
4292,3100811051.avi,1,2,0,0
4293,3100811053.avi,2,2,0,0
4294,3100811054.avi,1,2,0,0
4295,3100811055.avi,2,2,0,1
4296,3100811056.avi,0,3,0,0
4297,3100811059.avi,1,2,0,0
4298,3100811060.avi,0,3,0,0
4299,3100811061.avi,2,2,0,0
4300,3100811063.avi,0,3,0,0
4301,3100811068.avi,0,2,1,0
4302,3100811075.avi,0,2,0,0
4303,3100812003.avi,0,3,0,0
4304,3100812004.avi,0,2,0,0
4305,3100812005.avi,0,3,0,0
4306,3100812006.avi,2,3,2,0
4307,3100812007.avi,1,2,0,0
4308,3100812008.avi,0,3,0,0
4309,3100812013.avi,1,3,1,0
4310,3100812014.avi,1,2,1,1
4311,3100812016.avi,1,2,0,0
4312,3100812017.avi,0,3,0,0
4313,3100812018.avi,1,2,0,0
4314,3100812019.avi,0,2,0,0
4315,3100812020.avi,0,2,0,0
4316,3100812021.avi,0,2,0,0
4317,3100812026.avi,2,2,3,1
4318,3100812027.avi,2,2,1,0
4319,3100812028.avi,2,1,1,0
4320,3100812040.avi,2,2,0,0
4321,3100821004.avi,1,2,0,0
4322,3100821015.avi,0,2,0,0
4323,3100821016.avi,0,3,2,0
4324,3100821019.avi,0,2,0,0
4325,3100821020.avi,0,3,0,0
4326,3100821021.avi,1,2,1,0
4327,3100821022.avi,2,1,1,0
4328,3100821030.avi,0,3,1,0
4329,3100821031.avi,1,2,0,0
4330,3100821032.avi,2,1,0,0
4331,3100821033.avi,0,0,0,1
4332,3100821034.avi,0,3,0,0
4333,3100821035.avi,1,3,0,0
4334,3100821036.avi,0,3,0,0
4335,3100821037.avi,0,2,0,0
4336,3100821038.avi,0,1,0,0
4337,3100821039.avi,0,2,0,0
4338,3100821040.avi,0,2,0,0
4339,3100821041.avi,2,2,0,0
4340,3100821042.avi,1,3,0,0
4341,3100821045.avi,3,2,0,0
4342,3100821046.avi,0,2,0,0
4343,3100821047.avi,0,2,0,0
4344,3100821048.avi,0,1,0,0
4345,3100821049.avi,0,3,0,0
4346,3100821051.avi,2,3,2,0
4347,3100821052.avi,0,0,0,0
4348,3100821054.avi,0,2,0,0
4349,3100821055.avi,0,2,0,0
4350,3100821057.avi,2,1,0,0
4351,3100821067.avi,1,2,0,0
4352,3100821068.avi,0,3,0,0
4353,3100821069.avi,0,0,0,0
4354,3100821075.avi,3,0,0,1
4355,3100822001.avi,0,2,0,0
4356,3100822011.avi,3,1,1,2
4357,3100822012.avi,2,2,0,0
4358,3100822014.avi,2,2,1,0
4359,3100822030.avi,1,3,0,0
4360,3100822031.avi,3,0,0,0
4361,3100822044.avi,1,3,0,0
4362,3100822050.avi,0,3,0,0
4363,3100822051.avi,0,3,1,0
4364,3100822057.avi,0,3,0,0
4365,3100822058.avi,0,3,0,0
4366,3100822059.avi,2,2,0,0
4367,3100822064.avi,0,3,0,0
4368,3100822065.avi,1,1,2,2
4369,3100822066.avi,3,0,0,0
4370,3100822067.avi,2,2,0,0
4371,3100822068.avi,2,2,0,0
4372,3100822069.avi,0,3,0,0
4373,3100822070.avi,0,2,0,0
4374,3100822075.avi,0,3,0,0
4375,3100822080.avi,0,2,1,0
4376,3100831003.avi,1,2,0,0
4377,3100831004.avi,0,3,0,0
4378,3100831006.avi,2,2,1,0
4379,3100831007.avi,0,3,0,0
4380,3100831008.avi,0,3,0,0
4381,3100831010.avi,0,2,0,1
4382,3100831011.avi,0,2,0,0
4383,3100831013.avi,0,2,0,0
4384,3100831014.avi,1,2,0,0
4385,3100831015.avi,2,2,0,0
4386,3100831016.avi,1,2,0,0
4387,3100831018.avi,2,2,0,0
4388,3100831019.avi,2,3,1,1
4389,3100831020.avi,0,3,0,0
4390,3100831022.avi,0,3,0,0
4391,3100831024.avi,0,2,0,0
4392,3100831026.avi,1,3,1,0
4393,3100831027.avi,0,3,0,0
4394,3100831028.avi,0,2,0,0
4395,3100831029.avi,1,2,0,0
4396,3100831032.avi,1,2,0,0
4397,3100831033.avi,2,2,1,0
4398,3100831035.avi,1,3,0,0
4399,3100831036.avi,0,2,0,0
4400,3100831037.avi,2,2,1,1
4401,3100831044.avi,2,2,0,0
4402,3100831045.avi,0,3,0,0
4403,3100831046.avi,0,3,0,0
4404,3100831047.avi,0,3,1,0
4405,3344630110.avi,1,3,0,0
4406,33446301100.avi,0,2,1,1
4407,33446301101.avi,1,2,1,0
4408,33446301103.avi,2,3,1,3
4409,33446301104.avi,1,2,2,1
4410,33446301107.avi,1,3,1,0
4411,3344630112.avi,1,3,1,1
4412,3344630113.avi,1,2,2,2
4413,3344630115.avi,0,3,0,0
4414,3344630116.avi,1,2,1,1
4415,3344630117.avi,1,3,1,0
4416,3344630119.avi,3,2,1,1
4417,334463012.avi,1,3,1,1
4418,3344630120.avi,0,3,1,3
4419,3344630121.avi,2,1,1,1
4420,3344630127.avi,2,2,1,1
4421,3344630130.avi,0,3,1,0
4422,3344630131.avi,3,1,2,2
4423,3344630132.avi,1,2,1,1
4424,3344630133.avi,1,2,1,1
4425,3344630136.avi,1,2,1,0
4426,3344630139.avi,1,2,1,1
4427,334463014.avi,1,2,1,1
4428,3344630140.avi,1,3,0,1
4429,3344630141.avi,1,2,0,1
4430,3344630142.avi,0,3,3,0
4431,3344630143.avi,1,3,1,0
4432,3344630146.avi,1,2,1,0
4433,3344630147.avi,1,2,1,1
4434,3344630148.avi,0,3,0,0
4435,3344630149.avi,1,3,0,0
4436,3344630150.avi,1,2,1,0
4437,3344630151.avi,2,2,0,0
4438,3344630153.avi,1,2,1,1
4439,3344630156.avi,2,2,1,1
4440,3344630161.avi,0,3,0,0
4441,3344630162.avi,2,1,0,0
4442,3344630163.avi,0,3,2,0
4443,3344630164.avi,0,2,1,1
4444,3344630166.avi,1,2,0,0
4445,3344630170.avi,2,3,1,0
4446,3344630171.avi,1,2,1,1
4447,3344630172.avi,1,2,1,2
4448,3344630173.avi,1,3,1,0
4449,3344630176.avi,2,3,1,1
4450,3344630179.avi,1,2,0,0
4451,3344630180.avi,1,2,0,0
4452,3344630181.avi,1,2,0,0
4453,3344630182.avi,1,2,2,1
4454,3344630184.avi,0,3,0,0
4455,3344630185.avi,1,2,0,1
4456,3344630186.avi,2,2,0,1
4457,3344630188.avi,0,3,0,0
4458,3344630189.avi,0,3,0,0
4459,334463019.avi,2,2,1,0
4460,3344630190.avi,0,3,0,0
4461,3344630196.avi,1,2,1,1
4462,3344630197.avi,1,2,1,1
4463,3344630198.avi,1,3,1,0
4464,3344630199.avi,1,2,0,0
4465,334463021.avi,1,3,1,1
4466,3344630210.avi,1,2,1,1
4467,3344630211.avi,2,1,2,1
4468,3344630213.avi,1,3,1,0
4469,3344630215.avi,1,3,1,0
4470,3344630216.avi,1,3,2,1
4471,3344630219.avi,0,3,2,1
4472,334463022.avi,1,2,2,1
4473,3344630220.avi,0,3,1,0
4474,3344630221.avi,1,2,3,1
4475,3344630224.avi,1,2,1,2
4476,3344630225.avi,1,3,0,0
4477,3344630226.avi,1,2,1,1
4478,3344630231.avi,2,2,1,1
4479,3344630232.avi,1,2,0,0
4480,3344630233.avi,1,2,0,0
4481,3344630236.avi,1,3,0,1
4482,3344630238.avi,2,2,2,2
4483,3344630240.avi,1,3,1,0
4484,3344630241.avi,2,3,2,1
4485,3344630242.avi,1,3,2,1
4486,3344630243.avi,1,3,2,1
4487,3344630245.avi,3,3,3,1
4488,3344630247.avi,1,3,0,0
4489,3344630248.avi,0,2,1,3
4490,334463025.avi,2,2,2,2
4491,3344630251.avi,0,3,2,1
4492,3344630252.avi,1,2,1,1
4493,3344630255.avi,2,2,2,2
4494,3344630257.avi,0,3,0,1
4495,334463026.avi,1,2,2,3
4496,3344630260.avi,2,3,3,0
4497,3344630262.avi,1,2,0,1
4498,3344630264.avi,2,2,1,1
4499,3344630265.avi,1,3,3,1
4500,3344630266.avi,1,2,1,0
4501,3344630267.avi,2,2,1,3
4502,334463027.avi,2,2,1,1
4503,3344630270.avi,1,2,1,3
4504,3344630271.avi,1,3,3,1
4505,3344630273.avi,2,2,2,1
4506,3344630276.avi,3,2,3,1
4507,3344630278.avi,0,3,2,0
4508,334463028.avi,1,3,3,3
4509,3344630280.avi,2,2,3,1
4510,3344630281.avi,0,2,1,0
4511,3344630282.avi,1,1,2,3
4512,334463029.avi,0,3,1,1
4513,33702101100.mp4,1,3,1,0
4514,33702101110.mp4,0,3,2,0
4515,33702101130.mp4,0,3,1,0
4516,33702101140.mp4,0,3,0,1
4517,33702101150.mp4,2,3,3,1
4518,33702101180.mp4,1,2,0,0
4519,33702101200.mp4,0,3,0,0
4520,33702101210.mp4,0,3,0,0
4521,33702101250.mp4,1,2,2,0
4522,33702101260.mp4,0,3,0,0
4523,33702101270.mp4,1,3,1,0
4524,33702101280.mp4,0,3,1,0
4525,33702101290.mp4,0,2,0,0
4526,33702101300.mp4,1,3,1,1
4527,33702101340.mp4,0,3,2,0
4528,33702101350.mp4,1,3,2,1
4529,33702101360.mp4,0,3,0,0
4530,33702101370.mp4,0,3,1,0
4531,33702101410.mp4,1,3,0,0
4532,33702101430.mp4,1,2,1,2
4533,33702101450.mp4,0,2,0,0
4534,33702101460.mp4,1,3,1,1
4535,33702101470.mp4,0,2,0,0
4536,33702101480.mp4,1,2,1,3
4537,33702101490.mp4,0,2,3,0
4538,3370210150.mp4,0,2,3,1
4539,33702101500.mp4,1,3,1,0
4540,33702101530.mp4,1,3,1,0
4541,33702101540.mp4,1,2,2,1
4542,33702101550.mp4,0,3,0,0
4543,33702101580.mp4,1,3,1,0
4544,33702101590.mp4,0,3,0,0
4545,33702101600.mp4,0,2,0,0
4546,33702101620.mp4,0,2,0,0
4547,33702101630.mp4,0,3,1,0
4548,33702101640.mp4,1,3,1,0
4549,33702101650.mp4,1,3,1,0
4550,33702101660.mp4,1,3,0,1
4551,33702101700.mp4,1,3,1,0
4552,33702101710.mp4,0,3,0,0
4553,33702101730.mp4,0,3,1,0
4554,33702101740.mp4,0,3,0,0
4555,33702101750.mp4,0,3,1,0
4556,33702101760.mp4,0,3,0,0
4557,3370210180.mp4,0,3,0,0
4558,33702102100.mp4,0,3,0,0
4559,33702102110.mp4,1,3,0,0
4560,33702102130.mp4,1,2,1,0
4561,33702102140.mp4,1,2,1,0
4562,33702102160.mp4,1,3,0,0
4563,33702102170.mp4,2,3,1,0
4564,33702102180.mp4,0,3,0,0
4565,33702102190.mp4,0,3,0,0
4566,33702102200.mp4,0,3,1,0
4567,33702102220.mp4,0,2,0,0
4568,33702102230.mp4,0,3,0,0
4569,33702102240.mp4,0,3,2,0
4570,33702102250.mp4,0,3,0,0
4571,33702102280.mp4,0,3,0,0
4572,3370210230.mp4,0,3,0,0
4573,33702102300.mp4,0,3,1,0
4574,33702102310.mp4,0,3,0,0
4575,33702102330.mp4,0,3,1,0
4576,33702102350.mp4,0,3,0,0
4577,33702102390.mp4,0,3,0,0
4578,3370210240.mp4,1,3,0,1
4579,33702102400.mp4,0,3,0,0
4580,33702102420.mp4,1,3,0,0
4581,33702102430.mp4,0,3,1,1
4582,33702102470.mp4,0,2,0,0
4583,33702102500.mp4,0,3,1,0
4584,33702102530.mp4,0,3,0,0
4585,33702102540.mp4,0,3,1,0
4586,33702102550.mp4,0,3,1,0
4587,33702102570.mp4,0,3,0,0
4588,33702102580.mp4,0,3,0,0
4589,33702102590.mp4,1,3,0,0
4590,3370210260.mp4,1,3,0,0
4591,33702102600.mp4,0,3,0,0
4592,33702102640.mp4,0,2,1,0
4593,33702102670.mp4,1,3,0,0
4594,33702102690.mp4,0,3,2,0
4595,33702102710.mp4,0,3,0,0
4596,33702102740.mp4,1,3,1,0
4597,3370210280.mp4,0,3,0,0
4598,33702102820.mp4,2,3,0,1
4599,33702102840.mp4,0,3,0,0
4600,33702102850.mp4,0,3,0,0
4601,33702102870.mp4,0,3,0,0
4602,33702102880.mp4,0,3,0,0
4603,342227010.avi,1,3,0,2
4604,342227011.avi,0,3,0,0
4605,3422270111.avi,1,1,1,1
4606,3422270112.avi,0,3,0,0
4607,3422270115.avi,1,2,0,0
4608,3422270116.avi,0,3,0,0
4609,3422270117.avi,1,2,0,0
4610,3422270118.avi,1,2,1,0
4611,3422270121.avi,0,3,0,0
4612,3422270122.avi,0,3,1,0
4613,3422270123.avi,0,3,1,0
4614,3422270126.avi,1,2,1,1
4615,3422270127.avi,1,3,0,0
4616,3422270128.avi,0,3,0,0
4617,3422270129.avi,1,1,1,1
4618,342227013.avi,0,3,0,0
4619,3422270130.avi,1,2,0,0
4620,3422270131.avi,1,2,0,0
4621,3422270133.avi,0,3,0,0
4622,3422270134.avi,0,3,1,1
4623,3422270135.avi,2,2,0,1
4624,3422270138.avi,0,3,0,0
4625,3422270139.avi,0,3,0,0
4626,3422270140.avi,0,3,1,0
4627,3422270141.avi,1,2,1,0
4628,3422270142.avi,1,2,0,0
4629,3422270143.avi,0,3,1,0
4630,3422270144.avi,1,3,0,0
4631,3422270149.avi,0,2,0,0
4632,3422270151.avi,0,2,0,0
4633,3422270152.avi,0,2,0,0
4634,3422270153.avi,1,2,1,1
4635,3422270154.avi,0,3,0,0
4636,3422270155.avi,1,2,2,0
4637,3422270157.avi,1,2,1,0
4638,3422270158.avi,0,2,0,0
4639,3422270160.avi,1,2,0,1
4640,3422270165.avi,0,3,0,0
4641,3422270166.avi,1,3,1,1
4642,3422270167.avi,1,1,1,0
4643,3422270168.avi,1,3,1,1
4644,3422270169.avi,0,3,1,0
4645,3422270171.avi,1,2,0,0
4646,3422270172.avi,0,3,0,0
4647,342227020.avi,1,3,1,0
4648,342227021.avi,1,3,1,0
4649,3422270210.avi,0,3,0,0
4650,3422270211.avi,0,3,0,0
4651,3422270212.avi,1,2,1,0
4652,3422270213.avi,1,3,1,1
4653,3422270215.avi,0,2,1,0
4654,3422270216.avi,1,3,1,1
4655,3422270217.avi,0,3,0,0
4656,3422270219.avi,1,2,0,1
4657,3422270220.avi,1,2,1,1
4658,3422270221.avi,0,2,1,0
4659,3422270222.avi,1,3,1,1
4660,3422270223.avi,0,3,0,0
4661,3422270224.avi,0,3,0,0
4662,3422270225.avi,0,2,0,0
4663,3422270227.avi,1,2,1,1
4664,342227023.avi,1,3,0,0
4665,3422270230.avi,0,2,1,0
4666,3422270238.avi,0,3,0,0
4667,3422270239.avi,1,3,1,1
4668,342227024.avi,0,3,0,0
4669,3422270240.avi,0,2,0,0
4670,3422270241.avi,0,3,0,0
4671,3422270242.avi,1,3,0,0
4672,3422270244.avi,1,2,0,0
4673,3422270245.avi,0,3,0,0
4674,3422270246.avi,0,2,1,1
4675,3422270247.avi,1,3,0,0
4676,3422270249.avi,0,2,0,0
4677,342227025.avi,0,3,0,0
4678,3422270250.avi,0,3,0,0
4679,3422270251.avi,1,2,1,0
4680,3422270252.avi,1,3,0,0
4681,3422270253.avi,1,3,1,0
4682,3422270254.avi,1,3,1,1
4683,3422270255.avi,1,3,1,0
4684,3422270256.avi,1,3,1,0
4685,3422270257.avi,1,2,1,0
4686,3422270261.avi,1,3,0,0
4687,3422270262.avi,1,2,1,1
4688,3422270263.avi,0,3,0,0
4689,3422270264.avi,0,3,0,0
4690,3422270267.avi,1,3,2,0
4691,3422270268.avi,1,3,1,0
4692,3422270269.avi,0,3,0,0
4693,342227027.avi,1,3,1,0
4694,3422270274.avi,2,2,1,1
4695,3422270278.avi,0,3,0,0
4696,3422270279.avi,0,3,0,0
4697,3422270280.avi,0,3,1,0
4698,3422270281.avi,1,3,1,1
4699,342227029.avi,0,3,1,0
4700,350361011.avi,2,2,1,0
4701,3503610110.avi,0,3,1,1
4702,3503610111.avi,0,3,0,0
4703,3503610112.avi,0,3,0,0
4704,3503610113.avi,0,2,0,0
4705,3503610114.avi,1,2,1,0
4706,3503610115.avi,1,2,1,0
4707,3503610116.avi,0,3,0,0
4708,3503610117.avi,0,3,0,0
4709,3503610118.avi,1,3,1,0
4710,3503610119.avi,1,3,1,0
4711,350361012.avi,0,3,0,0
4712,3503610120.avi,1,2,1,2
4713,3503610121.avi,1,3,0,1
4714,3503610122.avi,0,3,0,0
4715,3503610123.avi,1,3,1,0
4716,3503610124.avi,0,3,0,0
4717,3503610125.avi,0,3,0,0
4718,3503610126.avi,1,3,0,0
4719,3503610127.avi,0,2,3,0
4720,3503610128.avi,1,3,0,0
4721,3503610129.avi,1,2,1,1
4722,350361013.avi,1,2,1,0
4723,3503610130.avi,1,3,0,0
4724,3503610131.avi,1,3,0,0
4725,3503610132.avi,1,3,1,0
4726,3503610133.avi,1,2,1,0
4727,3503610134.avi,1,3,0,0
4728,3503610135.avi,0,3,0,0
4729,3503610136.avi,0,3,0,0
4730,3503610137.avi,1,2,1,0
4731,3503610138.avi,0,3,0,0
4732,3503610139.avi,1,2,1,1
4733,350361014.avi,0,3,0,0
4734,3503610140.avi,0,3,0,0
4735,3503610141.avi,0,3,0,0
4736,3503610142.avi,0,2,0,0
4737,3503610143.avi,1,3,0,0
4738,3503610144.avi,1,3,0,0
4739,3503610145.avi,1,3,0,0
4740,3503610146.avi,0,3,0,0
4741,3503610147.avi,0,3,0,0
4742,3503610148.avi,0,3,0,0
4743,3503610149.avi,1,2,1,1
4744,350361015.avi,1,3,0,0
4745,3503610150.avi,1,3,0,0
4746,3503610151.avi,0,3,0,0
4747,3503610152.avi,1,3,0,0
4748,3503610154.avi,1,3,1,1
4749,3503610156.avi,1,3,0,0
4750,3503610157.avi,1,2,0,0
4751,3503610158.avi,2,1,1,1
4752,350361016.avi,1,2,0,1
4753,3503610163.avi,1,3,1,0
4754,3503610168.avi,0,0,2,2
4755,350361017.avi,0,3,0,0
4756,350361019.avi,0,3,1,1
4757,350361021.avi,0,3,0,0
4758,3503610210.avi,0,3,0,0
4759,3503610212.avi,1,3,1,0
4760,3503610213.avi,1,2,1,0
4761,3503610214.avi,1,2,0,1
4762,3503610217.avi,0,3,0,0
4763,350361022.avi,1,2,0,0
4764,3503610223.avi,0,3,0,1
4765,3503610224.avi,0,3,0,0
4766,3503610225.avi,0,3,0,0
4767,3503610226.avi,0,3,1,0
4768,3503610227.avi,1,3,0,0
4769,3503610228.avi,2,3,0,0
4770,350361023.avi,0,3,0,0
4771,3503610230.avi,0,3,0,0
4772,3503610231.avi,0,3,0,0
4773,3503610233.avi,0,3,1,0
4774,3503610234.avi,0,2,0,0
4775,3503610235.avi,0,3,1,1
4776,3503610236.avi,2,3,0,0
4777,3503610237.avi,0,3,0,0
4778,3503610238.avi,0,3,0,0
4779,350361024.avi,0,3,0,0
4780,3503610240.avi,0,3,0,0
4781,3503610241.avi,0,2,0,0
4782,3503610242.avi,0,3,0,0
4783,3503610245.avi,0,3,0,0
4784,3503610246.avi,0,3,0,0
4785,3503610248.avi,0,3,1,0
4786,3503610250.avi,0,3,0,0
4787,3503610251.avi,2,2,1,0
4788,3503610252.avi,1,3,0,0
4789,3503610253.avi,0,3,0,0
4790,3503610254.avi,1,3,0,0
4791,3503610255.avi,2,2,1,0
4792,3503610256.avi,0,3,0,0
4793,3503610257.avi,0,3,0,0
4794,350361026.avi,1,3,0,0
4795,3503610260.avi,1,3,1,0
4796,3503610261.avi,0,3,0,0
4797,3503610264.avi,0,3,0,0
4798,3503610265.avi,1,2,0,0
4799,3503610266.avi,1,3,0,0
4800,3503610267.avi,0,3,0,0
4801,3503610268.avi,1,3,0,0
4802,3503610269.avi,0,2,1,1
4803,3503610270.avi,0,3,0,0
4804,3503610272.avi,2,2,1,1
4805,3503610273.avi,0,3,0,0
4806,3503610275.avi,1,2,0,2
4807,3503610276.avi,1,2,0,0
4808,3503610277.avi,0,3,0,0
4809,3503610278.avi,1,2,0,0
4810,3503610279.avi,0,3,0,0
4811,350361028.avi,1,1,1,1
4812,350361029.avi,1,2,0,1
4813,4000181002.avi,2,2,1,0
4814,4000181004.avi,3,1,0,1
4815,4000181005.avi,1,2,1,2
4816,4000181006.avi,2,2,0,0
4817,4000181007.avi,1,2,0,0
4818,4000181008.avi,2,2,2,2
4819,4000181010.avi,0,2,0,0
4820,4000181011.avi,2,2,1,1
4821,4000181012.avi,3,2,0,0
4822,4000181013.avi,0,3,2,0
4823,4000181014.avi,0,3,1,1
4824,4000181015.avi,2,1,2,2
4825,4000181016.avi,0,2,2,0
4826,4000181017.avi,0,2,2,0
4827,4000181019.avi,1,2,0,0
4828,4000181020.avi,2,3,1,1
4829,4000181022.avi,2,3,2,2
4830,4000181023.avi,1,2,1,1
4831,4000181024.avi,3,3,0,1
4832,4000181026.avi,0,3,0,0
4833,4000181027.avi,0,2,0,0
4834,4000181028.avi,0,3,0,0
4835,4000181029.avi,1,2,2,1
4836,4000181030.avi,1,3,2,0
4837,4000181031.avi,1,2,0,0
4838,4000181032.avi,2,2,1,1
4839,4000181033.avi,0,3,0,0
4840,4000181035.avi,0,3,0,0
4841,4000181036.avi,1,2,0,0
4842,4000181037.avi,1,2,1,1
4843,4000181039.avi,1,2,1,0
4844,4000181041.avi,1,3,1,1
4845,4000181042.avi,2,3,2,0
4846,4000181043.avi,2,2,0,0
4847,4000181044.avi,0,3,0,0
4848,4000181045.avi,2,2,0,0
4849,4000181046.avi,1,2,1,1
4850,4000181047.avi,1,2,1,0
4851,4000181048.avi,0,3,0,0
4852,4000181049.avi,0,3,0,0
4853,4000181053.avi,1,2,2,1
4854,4000181054.avi,1,2,0,0
4855,4000181055.avi,0,2,0,0
4856,4000181056.avi,0,3,0,0
4857,4000181057.avi,2,2,0,0
4858,4000181060.avi,2,2,0,0
4859,4000181061.avi,0,3,0,0
4860,4000181062.avi,1,2,0,0
4861,4000181063.avi,2,2,0,1
4862,4000181064.avi,2,2,2,1
4863,4000181065.avi,2,2,0,0
4864,4000181066.avi,0,3,0,0
4865,4000181067.avi,1,2,0,0
4866,4000181068.avi,2,2,2,0
4867,4000181069.avi,1,2,1,0
4868,4000181070.avi,1,3,0,0
4869,4000181072.avi,2,2,0,1
4870,4000181073.avi,1,2,0,0
4871,4000181074.avi,1,2,0,0
4872,4000181075.avi,1,2,0,0
4873,4000181076.avi,0,2,0,1
4874,4000181077.avi,0,2,2,0
